Matrix-K,Diamond-lambda,ITC,V,D_eq,Matrix-E,Matrix-JC-A,Matrix-JC-B,Matrix-JC-m,Interface-E,Interface-eta,Interface-t,effective-K,effective-a,CTE_list
206.2185689,400.7506687,6521.37357,0.383782017,0.247601084,70897.07798,63.0256861,115.9464035,0.785488998,383590.0471,2.378093015,0.000766257,308.4769425,1.31E-05,"[2.66232819890896e-09, 1.2311225212216e-05, 1.23560163272287e-05, 1.24944630799985e-05, 1.26795848070871e-05, 1.2917081193772e-05, 1.32586457492001e-05, 1.35846040149319e-05, 1.37853981896384e-05, 1.38970347993315e-05, 1.39691872612175e-05]"
178.640127,89.80781618,9604.123197,0.434397599,0.640625207,70561.29005,42.01578296,138.946905,0.385224744,465306.168,1.895246745,0.000962796,411.9405464,1.23E-05,"[4.14140415611447e-09, 1.13027760454389e-05, 1.14059554921824e-05, 1.16472508742342e-05, 1.19916120780096e-05, 1.23974490507409e-05, 1.26743518065615e-05, 1.28261275306966e-05, 1.29214254283025e-05, 1.29886435232064e-05, 1.30390497915404e-05]"
159.063977,427.4506301,617.3073187,0.419962417,0.532806407,70145.10255,47.28272834,115.3748089,0.678111721,390425.619,2.168408139,0.000392968,164.7195615,1.27E-05,"[8.12217055257384e-09, 1.16229216242559e-05, 1.17230448593719e-05, 1.19585302388572e-05, 1.22889684906499e-05, 1.27352205074586e-05, 1.30767346918688e-05, 1.32485835420856e-05, 1.33399060071673e-05, 1.34007251511725e-05, 1.34471296906676e-05]"
154.3162927,150.3320519,29595.385,0.50543308,0.885345413,69795.59312,50.76186046,101.0812746,0.306892639,321401.5627,2.287318879,0.000128692,477.8854941,1.03E-05,"[8.97467692992027e-09, 9.42812424232004e-06, 9.4879750875476e-06, 9.65750481242889e-06, 9.89957446391939e-06, 1.01961591253292e-05, 1.05136603258062e-05, 1.07702430901824e-05, 1.09376315900805e-05, 1.10416302129404e-05, 1.11116323136505e-05]"
199.0285978,290.7642264,40565.673,0.152984259,0.65888624,70290.18623,56.52419407,106.9346322,0.699566481,301973.1303,2.544872968,0.000719637,271.3496666,1.93E-05,"[2.4619637505747e-09, 1.88441586238569e-05, 1.88642449205902e-05, 1.89141983297822e-05, 1.8995157706407e-05, 1.91985180869795e-05, 1.94246010773502e-05, 1.95334428588717e-05, 1.95949277804481e-05, 1.96421286594803e-05, 1.96801759168944e-05]"
170.4993973,185.878005,50971.62108,0.051342873,0.268066072,70624.11321,60.58216242,110.0840615,0.455262712,317378.6264,1.847096728,0.000650068,193.0734531,2.18E-05,"[5.18994127127173e-09, 2.15890760758333e-05, 2.15919025230347e-05, 2.15986015050815e-05, 2.16149741074207e-05, 2.16730940834469e-05, 2.17658670172756e-05, 2.18191444006159e-05, 2.18470501856353e-05, 2.18677540327392e-05, 2.18846946394548e-05]"
233.4025765,231.5491117,435.6602779,0.206978369,0.49724751,69588.05209,66.56441947,135.2571479,0.790719502,470525.054,1.743095087,0.000309762,211.0347719,1.76E-05,"[2.50914078269205e-09, 1.71335037417979e-05, 1.71555723679983e-05, 1.72190252681201e-05, 1.72943855855346e-05, 1.74160804991269e-05, 1.76660666718266e-05, 1.79096985697085e-05, 1.8041487644656e-05, 1.81175438356444e-05, 1.81732302434791e-05]"
216.3623833,319.9264488,226.3218379,0.469553487,0.785849988,69039.95012,58.97116855,136.097182,0.533943443,396502.1368,2.678134078,0.000944066,159.7652292,1.15E-05,"[5.82267963198466e-09, 1.05909162520967e-05, 1.06479211961879e-05, 1.08101418785922e-05, 1.10348261501065e-05, 1.13009520587572e-05, 1.16234896792682e-05, 1.19189180737135e-05, 1.21160829835271e-05, 1.22313011809172e-05, 1.23044179670763e-05]"
184.0300468,122.0750557,7396.666928,0.351937241,0.111325615,70756.0251,54.89116027,132.7448603,0.232153948,282558.8207,2.421392302,0.000258872,235.3357137,1.37E-05,"[6.88592014807299e-09, 1.31362940354402e-05, 1.31687376625771e-05, 1.32544106094724e-05, 1.33765037770951e-05, 1.35401378540731e-05, 1.37650842447653e-05, 1.40119234469343e-05, 1.42137902121776e-05, 1.43585008835733e-05, 1.44624457960701e-05]"
206.9205683,341.4273413,78138.87481,0.264325464,0.328141303,69153.85162,34.6120489,127.7301773,0.577026638,237035.7012,2.053929656,0.000781706,335.299859,1.66E-05,"[-3.21001788932892e-09, 1.56295583455897e-05, 1.57542398950668e-05, 1.60517777909096e-05, 1.65335177654318e-05, 1.67902754601927e-05, 1.69066317380656e-05, 1.69832216793608e-05, 1.70385881406812e-05, 1.70798337772806e-05, 1.71111728444301e-05]"
200.4162592,59.85975124,696.7741812,0.40913215,0.203657798,69404.18038,33.62801897,123.6794869,0.739291918,335478.7288,1.768824098,0.000339265,147.1115333,1.34E-05,"[9.16660441317695e-09, 1.21082267522044e-05, 1.23261061460025e-05, 1.27537000415868e-05, 1.33392068952767e-05, 1.36604801999677e-05, 1.37932527574147e-05, 1.38726779004484e-05, 1.39268308092977e-05, 1.3965556300494e-05, 1.39944193296746e-05]"
132.7409822,406.1263042,34448.00177,0.178902099,0.591419134,70089.79673,31.29094053,109.634619,0.750970158,423442.0756,2.516210188,0.000877893,199.8576441,1.88E-05,"[6.59808474403739e-09, 1.80608420420784e-05, 1.81397855758586e-05, 1.84544194436803e-05, 1.88168895751225e-05, 1.89452362668912e-05, 1.90243122245059e-05, 1.90768530485327e-05, 1.91134568233416e-05, 1.91401624650237e-05, 1.91604368865011e-05]"
143.362631,357.6984014,670.4652322,0.118856889,0.416868829,69980.71175,69.4152399,121.151831,0.479470925,353360.6646,1.608944463,0.000581847,145.4942284,2.00E-05,"[-6.34835421463731e-09, 1.97618592834034e-05, 1.97670063475334e-05, 1.97862521876226e-05, 1.98226056893148e-05, 1.98892725057596e-05, 2.00311777332393e-05, 2.01870361030699e-05, 2.02739801580712e-05, 2.03235140970286e-05, 2.03613354706443e-05]"
136.9870021,461.1199482,9370.952742,0.392580145,0.832144767,69604.28501,62.98665853,117.4663106,0.210637759,262927.9452,2.605218584,0.000180818,301.5067171,1.28E-05,"[7.12835524640465e-09, 1.22622111572656e-05, 1.22829376685113e-05, 1.23448962607591e-05, 1.24589079107479e-05, 1.25970328317682e-05, 1.27618125251376e-05, 1.29680747192151e-05, 1.31879278717337e-05, 1.33770918197731e-05, 1.35204808883407e-05]"
150.158611,107.531941,1423.496984,0.109515473,0.958324317,70950.52744,38.75522834,119.9715214,0.360943934,442699.184,2.104872723,0.00075276,178.0516536,2.05E-05,"[4.91527481973293e-09, 2.01085179450806e-05, 2.01273293811411e-05, 2.01779272898352e-05, 2.03588553300712e-05, 2.05089643730118e-05, 2.05839112767018e-05, 2.06348171341186e-05, 2.06712915337338e-05, 2.06985967726331e-05, 2.07201110850323e-05]"
223.2856748,442.7471372,8746.386922,0.182385114,0.198372129,70431.56093,37.55012436,113.348252,0.338631585,426307.3823,2.01284497,0.000193823,263.916248,1.87E-05,"[-9.36993139208569e-10, 1.80567723835721e-05, 1.81059104523432e-05, 1.82214316235074e-05, 1.84872018117541e-05, 1.8715335990786e-05, 1.88326815328905e-05, 1.89109822632215e-05, 1.8968026466265e-05, 1.90118941265865e-05, 1.90464630639823e-05]"
213.8584849,383.1954364,4934.251632,0.030179989,0.717812042,70388.37695,53.2457314,124.9664315,0.280313773,253212.1958,1.974151827,0.000439383,223.3231645,2.26E-05,"[-8.26074300765548e-09, 2.24524746431803e-05, 2.24544686864675e-05, 2.24584525127961e-05, 2.24685945801902e-05, 2.25041193421612e-05, 2.25505438307927e-05, 2.25764596363948e-05, 2.25927849253636e-05, 2.26062103395527e-05, 2.26172244291695e-05]"
193.0052307,221.8299355,563.1908215,0.077494626,0.931607098,70807.27644,64.1913022,131.8828823,0.516222141,489946.4115,2.469943286,0.00059934,201.5685393,2.12E-05,"[4.10339660329926e-09, 2.09571713842598e-05, 2.09633482188555e-05, 2.09797775347035e-05, 2.10039379491378e-05, 2.10738422621782e-05, 2.11981283032185e-05, 2.12785073954126e-05, 2.13185893400991e-05, 2.13477350329974e-05, 2.13722795268206e-05]"
177.3219064,274.6383857,834.3871234,0.230375973,0.374137096,69899.49237,40.26357687,102.1712655,0.608467775,371803.9792,2.330171683,0.000549294,177.7774884,1.75E-05,"[6.36465336084722e-09, 1.67536006094077e-05, 1.68254484630419e-05, 1.70003872176996e-05, 1.73759413510407e-05, 1.76788030999997e-05, 1.78074041676028e-05, 1.78863289159438e-05, 1.79416129936216e-05, 1.79824206630282e-05, 1.80135698924617e-05]"
151.4236928,464.0283768,6463.959657,0.205746119,0.65657362,69662.01656,64.18235525,105.3811775,0.768309701,435805.043,1.804967335,0.000429012,218.1395222,1.81E-05,"[5.16760703112468e-09, 1.76066403533597e-05, 1.76211468205112e-05, 1.766290065645e-05, 1.77373245780818e-05, 1.7884158795924e-05, 1.81337142032155e-05, 1.83380496742352e-05, 1.8442181373797e-05, 1.85060181662529e-05, 1.85546315571323e-05]"
169.661281,374.9859722,349.4946594,0.147142687,0.565033056,70357.72259,69.96187504,108.8655708,0.413936592,249711.204,2.313081679,0.000403485,159.3717796,1.94E-05,"[-4.37388960941786e-09, 1.90467984315441e-05, 1.90572886044272e-05, 1.90824887181555e-05, 1.91243178756223e-05, 1.91953208064098e-05, 1.93430770417203e-05, 1.95197691953556e-05, 1.96285534091745e-05, 1.96913560300758e-05, 1.97381947254412e-05]"
136.3906584,280.9086999,2786.178958,0.003772389,0.786279934,69804.96681,48.07818359,133.2886514,0.231171318,298753.0199,2.606064707,0.000202318,137.9784852,2.33E-05,"[6.78555009922932e-09, 2.32705807147597e-05, 2.32706256141557e-05, 2.32706865145046e-05, 2.32714138594701e-05, 2.32753131137819e-05, 2.32805895689704e-05, 2.32840612794113e-05, 2.32864966867006e-05, 2.32884405737475e-05, 2.32899839749123e-05]"
174.9397956,412.0005289,48739.62188,0.382282179,0.918927293,70671.02328,43.29082558,113.5008496,0.591505337,469668.7637,2.393615038,0.000974754,379.2241378,1.37E-05,"[1.20709554238038e-09, 1.26331557469445e-05, 1.27511724812741e-05, 1.29975512232183e-05, 1.33906350106758e-05, 1.38301027261505e-05, 1.40664425852782e-05, 1.41873618577766e-05, 1.42640749898411e-05, 1.43182528766794e-05, 1.43594661849309e-05]"
165.9355906,98.60229949,1684.750515,0.333194831,0.625013346,70913.04498,47.7400525,116.1527324,0.386987007,328922.5709,1.93813724,0.000670998,239.8564687,1.48E-05,"[5.17577727443565e-09, 1.39774527007285e-05, 1.40413640937152e-05, 1.41909568782836e-05, 1.44265136320624e-05, 1.47886895416039e-05, 1.50733069891912e-05, 1.52280779651943e-05, 1.53241437613766e-05, 1.53936762930926e-05, 1.54465811868805e-05]"
182.0225075,451.0996517,82807.67916,0.029773118,0.516242193,69947.3179,57.59112172,100.8929919,0.467865127,384899.3735,2.061477583,0.000470155,195.1296049,2.24E-05,"[4.74603901931464e-09, 2.23085921633972e-05, 2.23089332271193e-05, 2.2309575119752e-05, 2.23188493193608e-05, 2.23761719202033e-05, 2.2441083592107e-05, 2.24663106475779e-05, 2.24832888941447e-05, 2.2498638357647e-05, 2.25103377410943e-05]"
224.1103392,303.3510701,30281.01432,0.520455489,0.10484007,70838.17467,55.18087768,114.2367942,0.689543438,422058.5813,1.92397826,0.000342785,378.4424656,1.02E-05,"[4.36198072785754e-09, 9.25792154984412e-06, 9.3233944271436e-06, 9.53373866151401e-06, 9.82049361122659e-06, 1.01486993250756e-05, 1.04999003568662e-05, 1.07689005976412e-05, 1.09211838645814e-05, 1.10023088464889e-05, 1.1053336378903e-05]"
157.7795729,204.6862752,522.280618,0.09555351,0.702371314,70004.35031,63.20348141,125.9743498,0.26249586,476569.7015,1.762679243,0.00078708,161.354608,2.07E-05,"[-3.6317723135769e-09, 2.05446082011038e-05, 2.05483910702377e-05, 2.05582117904382e-05, 2.05752131074539e-05, 2.0611158317477e-05, 2.06930040430968e-05, 2.07936521028646e-05, 2.08648886980484e-05, 2.09121049361815e-05, 2.09471875029912e-05]"
202.6418829,85.30797585,561.0725034,0.37874648,0.447792805,69544.59159,66.15888681,107.2446074,0.579959367,230147.0527,2.669136681,0.000748305,177.8484026,1.34E-05,"[-9.89570494194272e-09, 1.27131466923692e-05, 1.27488376674234e-05, 1.28618016106513e-05, 1.30275687208948e-05, 1.32245052199481e-05, 1.3501439631865e-05, 1.38123367433044e-05, 1.40387987312257e-05, 1.41732377744548e-05, 1.42590760386661e-05]"
207.2237834,408.627027,4189.476677,0.12813132,0.241350236,70152.58151,38.04429029,134.3530258,0.292772717,496001.4107,2.315476791,0.000116399,230.0470592,2.00E-05,"[9.35636241658397e-10, 1.96380366795935e-05, 1.96627107086638e-05, 1.97165455161768e-05, 1.98568417432874e-05, 2.00194793618164e-05, 2.01174049888004e-05, 2.01830405468128e-05, 2.02311389916914e-05, 2.02679954270407e-05, 2.02971824281136e-05]"
215.7262508,120.8014987,94106.77906,0.43622598,0.198823836,70793.69867,52.80475637,139.6205254,0.48506366,283037.4754,1.604939167,0.000697243,486.0077029,1.18E-05,"[-2.86728680772341e-09, 1.08947919363149e-05, 1.09671229643751e-05, 1.1145868703903e-05, 1.13988233867387e-05, 1.17295357993632e-05, 1.20946123554665e-05, 1.23406540761144e-05, 1.24774949591748e-05, 1.25630936153674e-05, 1.2624859443825e-05]"
234.1801407,158.817184,2186.126083,0.188244962,0.484254837,69753.48,59.61765299,103.2677456,0.77703234,449760.0734,2.002318495,0.000568776,269.9434702,1.84E-05,"[-5.82365999431745e-10, 1.78792208873369e-05, 1.79024815866301e-05, 1.796601724413e-05, 1.80539810777305e-05, 1.82461158168257e-05, 1.85104127201635e-05, 1.86612757580042e-05, 1.87398320149006e-05, 1.87998134243048e-05, 1.88470138744065e-05]"
188.4701203,248.9729435,715.1231335,0.473235885,0.857136699,70465.2687,32.64385428,137.5373713,0.722792456,339857.6107,2.18565762,0.000909261,234.8476877,1.18E-05,"[3.77046425421376e-09, 1.0434121391136e-05, 1.06874175788633e-05, 1.11617827034818e-05, 1.17509499368296e-05, 1.2059966872335e-05, 1.21824172083247e-05, 1.22517601709296e-05, 1.22979535111704e-05, 1.23313512179097e-05, 1.23569565079097e-05]"
229.8411635,210.8259808,7947.410852,0.234962243,0.284804503,69275.14839,40.82140828,123.8614894,0.624611204,395485.4368,2.148089292,0.000951789,303.5833855,1.74E-05,"[2.32541952356243e-12, 1.65581408517026e-05, 1.66219314489844e-05, 1.67832237719494e-05, 1.71661544355982e-05, 1.75021481254542e-05, 1.76411758810491e-05, 1.77290482527106e-05, 1.77916098339389e-05, 1.78388035485595e-05, 1.78743544844837e-05]"
192.2052153,324.751225,119.9254145,0.260974005,0.831513065,69483.4443,61.14404564,130.980559,0.679548291,204419.821,2.454448876,0.000293735,148.7749026,1.65E-05,"[-9.97689890518762e-09, 1.58470469352307e-05, 1.5880988313059e-05, 1.59700320274214e-05, 1.60945623072147e-05, 1.62970606354742e-05, 1.6616016328348e-05, 1.6862319561202e-05, 1.69889747517184e-05, 1.70657930803221e-05, 1.71241634650806e-05]"
148.0237644,183.0062245,624.4340119,0.242294738,0.989654897,69312.59989,30.41739807,111.7338992,0.51480374,318317.8549,2.545416246,0.00061781,177.2944256,1.71E-05,"[5.2146643801576e-09, 1.6178633942083e-05, 1.63599739123366e-05, 1.67554251880254e-05, 1.71487958584372e-05, 1.73087614681351e-05, 1.73928342502198e-05, 1.74506535372015e-05, 1.74935988796334e-05, 1.75272269140143e-05, 1.75539730812842e-05]"
131.3236109,343.1540489,99263.23382,0.082915527,0.346146363,69169.59828,34.54548867,119.9822545,0.361662911,367516.0036,1.828829951,0.000265534,161.3679353,2.13E-05,"[2.99917317225793e-09, 2.09695550135205e-05, 2.09856190197206e-05, 2.10550534399539e-05, 2.12173960654657e-05, 2.13043665907128e-05, 2.1356138658787e-05, 2.13930394522753e-05, 2.14192413963539e-05, 2.14389958993116e-05, 2.14546056165604e-05]"
143.5374649,69.75098211,90546.22977,0.264572079,0.394770976,70566.65048,36.19757998,126.6165845,0.549825536,266790.4242,2.519736014,0.000544313,286.4659018,1.66E-05,"[9.30308816021446e-09, 1.56422908713994e-05, 1.57618855112268e-05, 1.6033951193362e-05, 1.64780418987759e-05, 1.67201142328829e-05, 1.6839404682728e-05, 1.69170662177983e-05, 1.6971635185937e-05, 1.70106778901113e-05, 1.70398729468794e-05]"
204.3136127,266.1372743,3372.582457,0.121467548,0.397836719,70425.02722,68.50239585,126.3871618,0.640313053,488297.0088,2.054207727,0.000707416,233.6326289,1.98E-05,"[-8.74298893095428e-09, 1.95132385031033e-05, 1.95204853044492e-05, 1.95409457056757e-05, 1.95719449998314e-05, 1.96439394509781e-05, 1.98121814072507e-05, 1.99786700149112e-05, 2.00611107222125e-05, 2.01090849041258e-05, 2.01470542309576e-05]"
140.1710464,303.1938316,57958.48039,0.056496497,0.612825343,70314.53034,64.33106134,113.957948,0.736733917,369906.7598,2.145791179,0.00021971,156.5502035,2.21E-05,"[8.89589076102389e-10, 2.19065008900352e-05, 2.1907010183295e-05, 2.19083251873099e-05, 2.19172105372069e-05, 2.19711053326968e-05, 2.2073939556999e-05, 2.21253659762639e-05, 2.21488275056656e-05, 2.21686731132193e-05, 2.21863603873112e-05]"
193.902365,430.5409367,4859.256983,0.517306724,0.119670492,70576.39529,33.68584106,100.7388235,0.595532829,248792.7922,2.557245314,0.000304711,226.3952804,1.07E-05,"[2.42207500756375e-09, 9.47076806279248e-06, 9.69045370090087e-06, 1.01463092829619e-05, 1.07116479505867e-05, 1.10428464921503e-05, 1.11733280775029e-05, 1.12394850425943e-05, 1.1282942478284e-05, 1.13141835728731e-05, 1.13381993958861e-05]"
196.7138882,206.4752621,9375.497278,0.114722155,0.151542588,70763.02668,54.00645313,138.3176665,0.379958622,271755.8666,1.744421457,0.000670906,220.6430331,2.02E-05,"[1.27842316036279e-09, 1.99086969750532e-05, 1.99228160271174e-05, 1.9956110862293e-05, 2.00216347592486e-05, 2.0170334523331e-05, 2.03219144745831e-05, 2.04044808060848e-05, 2.04561625838958e-05, 2.04960369200965e-05, 2.05278063513993e-05]"
210.2730859,68.15835173,867.6739292,0.174053829,0.577793342,69642.30095,61.76741131,120.0956293,0.338720694,349155.8865,2.678061675,0.000127179,215.7871554,1.89E-05,"[-3.07146315088949e-09, 1.8472015196891e-05, 1.84842619704517e-05, 1.85319975289892e-05, 1.86082497160039e-05, 1.87135474308281e-05, 1.88851695395617e-05, 1.90461392216322e-05, 1.91466556595518e-05, 1.92125756135894e-05, 1.92621246218077e-05]"
217.2423998,250.3144948,4390.576583,0.467916169,0.670817553,70997.54129,44.31846985,134.1026381,0.440389987,391518.6497,2.611010232,0.000546247,407.0307104,1.15E-05,"[3.43525189928405e-09, 1.04075860082845e-05, 1.05295103671677e-05, 1.07993576352228e-05, 1.11462007494731e-05, 1.15531925771953e-05, 1.18501975963405e-05, 1.20068799030667e-05, 1.2095776586684e-05, 1.21561895471555e-05, 1.22018770292144e-05]"
171.9458842,178.650833,8519.360602,0.459205026,0.719177888,69147.54382,67.86176209,104.388955,0.212221556,482818.4954,1.86510702,0.000550743,403.6584313,1.13E-05,"[5.18190303823181e-09, 1.07679977258365e-05, 1.07902624074918e-05, 1.08572776393712e-05, 1.09739776920344e-05, 1.11266252969755e-05, 1.12973218341371e-05, 1.14932151016284e-05, 1.17122100093392e-05, 1.19188282704813e-05, 1.20850205171801e-05]"
183.5014081,326.85387,27740.54566,0.092890892,0.336045061,69326.47266,41.27347503,102.6089513,0.506145172,203196.1269,1.635081476,0.000412698,219.1124439,2.10E-05,"[-2.29218453805783e-09, 2.06433686598735e-05, 2.06574489008809e-05, 2.06936553861023e-05, 2.08358496504788e-05, 2.10134038912982e-05, 2.10833714849899e-05, 2.11203415641812e-05, 2.1149721407289e-05, 2.11731431671263e-05, 2.11916248862739e-05]"
161.2155972,358.3283068,405.5410511,0.41806208,0.894518967,70259.29969,42.90103374,119.8011069,0.653378003,405385.7648,2.415884028,0.000466552,178.9949883,1.25E-05,"[-9.48073888006396e-09, 1.13404934060653e-05, 1.14624046617762e-05, 1.1725931419461e-05, 1.2087845779973e-05, 1.25519454705094e-05, 1.28646441794116e-05, 1.30097290825131e-05, 1.30858924195529e-05, 1.31366338613746e-05, 1.3174767622081e-05]"
145.8177111,86.14969798,6756.627944,0.058056845,0.220049687,69561.75124,49.1243111,106.4217261,0.29050941,215878.2976,1.972843114,0.000270928,160.6244525,2.17E-05,"[-5.80478363616818e-09, 2.15189393601428e-05, 2.15227791602981e-05, 2.1529940821666e-05, 2.15477092754291e-05, 2.16178546587602e-05, 2.17174601849224e-05, 2.17739065042288e-05, 2.18051576214521e-05, 2.18278807390058e-05, 2.18462231035471e-05]"
139.2375186,496.6021279,63642.24891,0.29168284,0.891529064,70764.89127,36.7359969,124.5144065,0.789821672,245943.5049,2.298748162,0.000231765,259.8713728,1.63E-05,"[2.31539215713618e-09, 1.52279763873094e-05, 1.53596801183012e-05, 1.56560051783371e-05, 1.61670852315991e-05, 1.64493404760192e-05, 1.65784729059942e-05, 1.66621984398194e-05, 1.67196294076865e-05, 1.67611320986639e-05, 1.67925126548185e-05]"
142.856795,194.9525412,29675.23589,0.099148782,0.521116691,69352.80171,33.31546785,128.8574014,0.716986039,279406.8574,2.413650294,0.000366029,173.8858458,2.12E-05,"[-3.73274128106911e-09, 2.08253244326558e-05, 2.08440145715623e-05, 2.09754286721438e-05, 2.11882963716733e-05, 2.12550228372508e-05, 2.13006095592245e-05, 2.13316891257036e-05, 2.13542370340006e-05, 2.13717086080997e-05, 2.13855042818779e-05]"
190.6341106,122.8907884,889.0039776,0.499007564,0.244748115,69862.10188,49.57500448,106.0104428,0.344185719,267955.7921,1.789298693,0.000933161,157.7555874,1.06E-05,"[4.36195931759936e-09, 9.66540137756635e-06, 9.73263343119138e-06, 9.92074342011975e-06, 1.01761064823097e-05, 1.04917622734874e-05, 1.08211648656006e-05, 1.1067029460356e-05, 1.12164260442104e-05, 1.13088378664973e-05, 1.13720204965441e-05]"
207.429012,314.4013853,6476.221199,0.071253773,0.30014861,69432.97759,51.41903412,109.9393926,0.62454702,437454.016,2.497275814,0.000865328,226.5119298,2.16E-05,"[-4.2446107624818e-09, 2.13189115830506e-05, 2.13217662871766e-05, 2.13330908927152e-05, 2.13942895249834e-05, 2.15346989502486e-05, 2.16151896066172e-05, 2.16558230556603e-05, 2.16855053903073e-05, 2.17080625490295e-05, 2.17251583357701e-05]"
182.0565672,55.33296305,113.3944462,0.099865657,0.072917355,70163.93552,42.88938401,100.2746532,0.747705394,296240.4656,2.653831275,0.000555752,157.2606598,2.09E-05,"[-5.7435755056237e-10, 2.05410133690655e-05, 2.0561333865309e-05, 2.06126339633979e-05, 2.07875072702208e-05, 2.09506150433303e-05, 2.10128886686222e-05, 2.1054270061732e-05, 2.10852534130882e-05, 2.11091652315452e-05, 2.11283574977712e-05]"
